Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,10.12350186,11.51932007,7.947342292,5.012227003,5.883992303,3.80559272,5.285309709,2.661692864,3.616543339,2.038783991,2.959374584,3.691079198,2.499872039,1.516127302,1.459418811,0.016047811,-0.303012746,0.690713293,1.398918978,3.444184401,2.1588746,3.190357558,3.270164936,8.121060492,10.43366623,5.609349895,6.17063297,17.41706087,12.07485755,9.447813943,8.332988117,9.460759606,11.18749309,7.149642864,7.51565755,5.879635792,4.805284166,3.835202716,10.04894327,3.698591117,2.47947143,0.161394393,-6.966807394,-3.935794045,2.226983842,0.654292959,-0.099512985,-1.958721722,-2.849865423,0.773783086,5.074927447,-3.815980126,-3.039577443
Tunisia,TUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.111699312,1.364853722,1.474823326,2.12390932,0.789651376,1.039509303,2.431453705,1.825113492,1.529852865,0.684461856,2.682877928,3.507927703,4.18366144,2.205325622,1.372340501,1.282362082,0.712250563,0.94582597,0.600420178,0.771645304,0.629908672,0.959532829,3.392722969,3.846417427,2.763408719,1.530549276,1.2168062,1.651890678,2.984593697,1.513826527,3.496027471,2.046216975,3.415072206,1.965046476,1.898889497,2.208449195,9.424733697,3.893951599,5.797386196,3.50988118,2.888142318,0.899077535,3.28518934,2.174412807,2.038427469,2.119992606,1.403445586,1.923312568,2.316753651,1.933332572,1.39209181,1.141829316,1.540627202
Turkiye,TUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.324681934,0.278350515,0.208232446,0.303846154,0.180718031,0.247595408,0.019436346,0.046009656,0.051583539,0.083690292,0.026153787,0.133464118,0.085444425,0.074429375,0.188529397,0.147249647,0.165184331,0.131895736,0.389545326,0.618890491,0.474592696,0.536300486,0.530468058,0.37579866,0.465363886,0.522680251,0.397874164,0.423955542,0.340651308,0.30538706,0.358009205,1.661436481,0.450365944,0.541012065,0.681153209,1.98117883,3.623382498,3.235919042,2.576549074,1.32221487,1.171091807,1.929218383,1.560832223,1.416058933,1.420439706,2.228704409,1.590809741,1.302694983,1.598259861,1.254786515,1.068941896,1.625267072,1.443471931
Turkmenistan,TKM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125E-07,2.483532934,4.021961009,9.386648006,4.542702968,4.401819025,2.390922197,5.100866367,4.509989144,4.809361531,6.185526658,3.780882417,5.172299511,5.160477016,7.11222302,6.75922963,6.626357388,22.52356321,16.08411019,11.60000114,8.9,7.300000026,8.800001088,8.499978451,6.201812107,5.499995836,3.941183125,4.097977104,3.134667155,2.574286915,1.655451736
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.267207248,-7.418557007,1.606854362,2.158524597,3.793373566,2.251655992,3.290011692,2.746062418,3.073386639
Tuvalu,TUV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066666649,-0.058064532,-0.056399994,-0.051305788,-0.049835027,-0.043917114,-0.038853726,5.295152569,6.236690786,1.417934098,-0.303818658,3.367703687,0.872697728,0.773974186,0.814953061,0.720650357,0.662593991,0.622431287,0.552188355,0.193249433,0.331300511,
Uganda,UGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.33345115,-0.084674504,-0.798138028,0.305553472,0.080993072,0.088999812,0.083765779,0.02724359,0.081396184,0.093500543,0.321385816,0,0.092766935,0,0,-0.113646197,0,0,0.072208471,-0.033355565,-0.137301388,0.030104802,0.104988429,1.695421005,2.210287867,2.105695181,2.001791578,2.791365385,3.189155246,2.337226332,2.59476175,2.593888371,2.988527292,3.060331999,3.720850723,4.110826111,6.45705802,6.65659725,5.047371902,3.349161551,2.039004711,3.208606034,4.414385849,3.790317097,3.24589613,2.277605075,2.142530489,2.61088918,3.205128106,3.603042856,2.323520261,2.716494826,3.349307403
Ukraine,UKR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270613948,0.304654253,0.302571399,0.553782708,1.169240728,1.242235242,1.774009636,1.570582506,1.837833073,2.014775991,1.576570708,2.737916285,2.551318159,8.749550983,5.008725386,6.85318051,5.688149369,3.923418767,4.568400183,4.256089748,4.477201094,2.366943901,0.634438528,-0.217508398,4.421789467,3.283061306,3.800869918,3.766496761,0.194103193,3.981661339,0.228033494
United Arab Emirates,ARE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.108350617,0.257271595,0.451274584,0.164537297,0.206817088,0.223949268,-0.034337775,0.203892014,0.106393608,0.407195241,-0.544187527,0.324685539,0.128404884,0.520707069,0.093548785,-0.228435309,0.050317964,0.239162943,0.721471949,0.105319789,0.608195467,0.408474867,0.294815986,0.340485312,-1.166835786,-0.485281533,1.14589217,0.086781366,3.422662713,6.767152113,6.034816039,5.765437532,5.500439718,1.604874609,0.447367364,2.930409874,1.98210834,2.487363363,2.439895657,2.673603848,2.309335225,2.601119691,2.651415482,2.43186976,4.276339458,5.689843791,4.977884432,4.483961966
United Kingdom,GBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.138728591,1.195852917,0.71071276,1.414127456,2.121823274,1.372676187,1.292355806,1.682672051,1.127586247,1.473705819,1.791819689,1.087231673,1.05101857,1.057718801,-0.075261594,1.11928039,1.42482067,1.754640337,2.904105168,2.92466122,3.78380568,2.033973017,1.950665447,1.854764189,1.71516995,2.166968265,2.283151708,3.287298647,6.640741936,7.695772086,9.854512069,3.39980591,5.026548637,1.752864088,3.595239298,9.9345464,7.518583129,6.779300045,8.652048202,0.602903981,2.68497359,1.014039752,1.726975994,1.95605174,1.921567748,1.548321685,12.07885281,4.677309144,-0.872604334,0.694070008,4.910508973,0.188516351,1.428483802
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.113667809,0.066102932,0.099287786,0.135402869,0.229090182,0.137099799,0.155331555,0.140261482,0.233883413,0.306394355,0.585866342,0.800738126,0.634908483,0.316452387,0.624874152,0.221941613,0.675731298,1.302414002,1.086807482,1.343240723,1.194504107,0.561047032,0.464853987,0.732369584,0.767643589,0.904218188,1.209693103,1.424065573,2.329849229,3.244142242,3.405782569,1.630099648,1.016139191,1.02218472,1.748691345,1.091662133,2.160335287,2.394690938,2.309379021,1.112600342,1.754532686,1.689112771,1.540208119,1.710667534,1.435021307,2.809147629,2.537497659,1.955210863,1.045703992,1.477874528,0.656979527,2.114875815,1.525481826
Uruguay,URY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.09966792,-0.029566217,-0.052085695,0.035056796,-0.001955302,0.639906965,0.085884497,1.604131907,2.622936763,3.000771028,2.848719687,0.439873038,-0.149253715,0.109755464,0.070099225,-0.166947806,0.629239631,0.680014119,0.569790971,0.446737964,0.44672393,0.288590846,0.087745531,0.676570279,0.884140971,0.811497222,0.666814259,0.472262126,0.646422164,0.981072956,1.151565879,1.485269472,1.321809282,3.343262993,2.577117366,4.760890859,7.640535544,5.709511157,6.88302281,4.899645894,5.223001431,5.343594808,11.79015787,1.609012576,6.64305842,4.634233944,-0.897082474,4.132706801,2.647958124,2.36872632,0.979363271,5.941518389,13.21157684
Uzbekistan,UZB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069544805,0.366439799,0.565928456,-0.179768967,0.645212527,1.131261325,0.931351445,0.709665611,0.54285763,0.726225244,0.674044441,0.815041486,1.467993801,1.492160565,1.195305576,2.991762073,1.854387891,1.819851739,3.34115466,2.683751116,1.102301202,0.945033982,1.000274769,1.207940152,1.930484664,2.896683568,1.181549568,3.842648187,2.869666084,3.268373734,3.107828892
Vanuatu,VUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,4.10032505,3.82512767,6.258470389,6.054860807,4.99797443,5.147962681,3.508191897,1.59481551,9.244712464,6.828849642,5.953115758,7.763653729,12.65285401,12.65151003,12.95210798,12.74540423,12.45117314,12.52328501,11.08375787,7.77121292,5.001126083,7.446691306,6.980397684,5.393271765,5.727303548,5.435894163,3.355165277,9.888736208,6.614194964,6.380803675,5.423495773,9.409300362,7.935784736,8.075064802,7.830523945,1.717711894,4.244422632,6.278447627,4.510412432,4.108663913,3.962839232,2.687285632,4.252851617,-0.385317667
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.198942816,1.624752804,-2.689993821,-0.493085607,-1.647450862,1.521956341,-2.829449905,-0.008284845,0.170412871,0.182153396,0.093036613,0.277411573,0.379410028,0.127301268,0.030066274,0.109738543,0.026439235,0.043723552,0.147775692,0.489242307,0.927850811,3.584427547,1.041105982,0.619613147,1.371137079,1.286996501,3.094557173,7.225265296,5.500523361,2.992666056,4.014632417,3.013561758,0.819216933,1.881114776,1.324127574,1.683692698,0.107915126,1.891788544,0.659274461,-0.344767329,0.402601928,1.85002511,1.307678984,0.578158732,0.235301767,,,,,,,,
Viet Nam,VNM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00056759,0.00015188,0.028271245,0.0302079,0.064671902,2.78132276,3.9027968,4.803347775,7.027592564,11.93948283,8.585965855,9.713080637,8.270096758,6.141214403,4.922663457,4.16392408,3.977335453,3.992687051,3.6660123,3.544081073,3.390403639,3.616000904,8.654717714,9.663039055,7.168819889,5.434739293,4.304874349,4.278322877,4.164545173,3.940861891,4.931907733,4.900893029,5.011487217,4.998283196,4.821074861,4.558361968,4.27708089,4.378643796
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.734616791,5.197090568,4.335336986,5.13725121,4.441884762,1.437441622,0.478966972,0.265481748,0.324395161,0.445786535,0.707064401,0.347548941,0.33694998,0.704585248,3.716041901,1.858607115,2.135156047,0.51591827,1.402539137,1.141637529,0.751035804,1.924477981,1.140566982,1.294462944,0.769720047,0.513433767,1.951941327,1.218827862
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.035288257,1.926296755,3.997913692,4.154244826,0.056389333,-1.70126695,-0.925161427,-2.025357615,-3.47032438,-4.026533602,0.066115307,1.574557459,1.068899264,-0.756584612,1.035346014,-1.805310539,5.880299897,4.236848048,5.776962311,0.514120849,0.610357927,-1.582339168,-0.040222183,-0.33049641,-0.539237328,-0.036388253,-1.791312141,-1.005318902,-1.305638407,-1.694943832,,,
Zambia,ZMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.521562177,0.499110842,1.54811215,1.313771173,1.304468528,1.555117108,1.130233526,1.708538059,1.373732617,1.04922568,1.589022718,-0.958512653,1.007732317,0.773852004,0.632399108,2.286655637,1.700200568,3.288654702,2.502085456,4.098047523,6.170063526,1.015757129,1.414239664,9.60438328,1.093850704,2.810624276,3.533283091,4.819569986,5.596790361,4.758708663,3.37996208,3.541386708,7.114941362,7.078931443,5.85168864,4.284032189,4.827128722,9.418111673,5.240508113,4.532779776,8.533196438,4.725161569,6.789381241,7.489325056,5.555427918,7.44741669,3.162519748,4.280501171,1.552318867,2.350919043,1.353930699,-1.228416778,0.037064497
Zimbabwe,ZWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.990868144,1.002425144,0.877235762,0.921327957,0.837484889,0.660444156,0.67363349,-0.087416579,0.057890776,0.002838292,0.023202878,0.044262879,-0.009851458,-0.026716947,-0.039171093,0.050531809,0.119744266,-0.452539836,-0.230762893,-0.122862257,-0.138958362,0.032291753,0.221431698,0.425897783,0.502837235,1.655119106,0.945850735,1.583901352,6.940053217,0.860307485,0.346788445,0.056068824,0.408381024,0.066345508,0.149855352,1.786206014,0.734767827,1.301977507,1.168556906,1.086305042,1.018021731,2.441511459,2.044131278,1.954060076,2.425172602,1.999687364,1.669274353,1.746884527,2.101721082,1.142805585,0.699033511,0.881174075,1.247870255
